"Data Source","World Development Indicators",

"Last Updated Date","2020-10-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Paraguay","PRY","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.9017028808594","79.2426071166992","54.7595977783203","58.9507446289063","71.3947219848633","75.6477890014648","96.6338195800781","124.958518981934","169.134536743164","162.845199584961","202.867004394531","270.725189208984","341.382446289063","362.37744140625","408.527557373047","367.516693115234","360.545196533203","381.113067626953","","","",
"West Bank and Gaza","PSE","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.0727073584826","85.4794214802281","94.6756552662265","101.511846866884","126.131906354819","149.058814927412","147.630204406774","154.777518378974","161.347489106753","150.371980810462","160.115151839502","176.710708973609","181.516628108664","188.297487929178","197.451578099975","187.746346353061","196.590061862739","199.00904111287","","","",
"Post-demographic dividend","PST","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2477.65711781266","2571.59205063188","2782.5847484257","3163.64342402065","3464.73501980598","3654.02311037664","3850.5606661953","4177.42406382835","4474.40072640415","4563.23902286354","4725.83018916719","5088.08365888769","5110.25083629309","5185.1648585691","5335.62876425178","5182.16119093437","5369.06579727208","5550.62460893834","","","",
"French Polynesia","PYF","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","602.320190429688","657.979187011719","736.761169433594","1206.32434082031","1285.68933105469","1322.78479003906","1327.68151855469","1322.24169921875","1327.57897949219","1321.48864746094","1257.94592285156","1375.13647460938","1548.30920410156","1833.38732910156","2104.4072265625","2031.89294433594","1800.47436523438","1649.18615722656","","","",
"Romania","ROU","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.8934555053711","78.8175354003906","96.5769882202148","143.545532226563","190.795059204102","254.52961730957","291.004089355469","415.067901611328","521.315612792969","449.376922607422","472.20751953125","426.599731445313","401.671051025391","495.236236572266","503.347534179688","442.244018554688","476.243560791016","555.104736328125","","","",
"Russian Federation","RUS","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.4175338745117","118.122337341309","140.775573730469","164.677551269531","209.249435424805","271.986724853516","352.749542236328","461.879516601563","609.865112304688","516.698608398438","567.377685546875","684.752624511719","760.070678710938","811.16943359375","742.284973144531","501.853302001953","469.130920410156","585.873229980469","","","",
"Rwanda","RWA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.21516609191895","7.85852146148682","7.20723152160645","17.0734252929688","20.2324409484863","25.1982421875","31.0561141967773","36.7961807250977","42.4135131835938","45.5766334533691","48.7092018127441","51.6364212036133","56.6058006286621","46.5375938415527","48.7316513061523","46.4398422241211","48.0970420837402","49.2044563293457","","","",
"South Asia","SAS","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.5612164830263","18.3338611097574","18.9165444060165","20.2778384990355","23.0181736582004","25.6689935198819","27.9166187800576","33.4928564353476","35.3044144324975","35.7873818846727","41.6196892568632","44.9226865449722","45.15478505555","51.5435088263185","53.2501882723666","55.2771425252594","57.1172006576533","64.4653930414567","","","",
"Saudi Arabia","SAU","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","384.390289306641","385.650146484375","367.796661376953","380.698638916016","399.215515136719","469.356201171875","554.255859375","586.395812988281","595.325439453125","690.513977050781","702.563110351563","882.318725585938","1017.0908203125","1113.49194335938","1284.78930664063","1243.62744140625","1166.08129882813","1093.40551757813","","","",
"Sudan","SDN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.3832988739014","18.9226493835449","20.8700351715088","28.2350559234619","36.6849517822266","46.5982704162598","69.963493347168","104.263977050781","106.689155578613","110.822723388672","109.074996948242","125.200141906738","99.8822174072266","124.795875549316","115.544136047363","158.020401000977","165.936996459961","193.793045043945","","","",
"Senegal","SEN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.4811325073242","23.6049728393555","26.5025043487549","35.2263107299805","41.9436721801758","35.9412155151367","38.0595817565918","40.1957473754883","48.235652923584","49.221019744873","50.221809387207","56.3676719665527","54.9940147399902","58.7443923950195","59.7507667541504","51.9916725158691","52.6042060852051","55.0140380859375","","","",
"Singapore","SGP","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","820.698181152344","706.734375","752.289733886719","828.866943359375","829.23388671875","863.336181640625","945.778503417969","1084.87731933594","1275.14331054688","1328.81811523438","1513.56591796875","1704.37292480469","1863.0810546875","2114.615234375","2237.40087890625","2326.26513671875","2489.90600585938","2618.71240234375","","","",
"Solomon Islands","SLB","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.4880561828613","63.1032180786133","80.1082458496094","55.8111801147461","68.1372833251953","92.6996688842773","90.7874450683594","91.5692749023438","97.3399429321289","91.4802551269531","93.6662902832031","122.757339477539","107.876525878906","110.178443908691","119.835517883301","103.162246704102","106.338592529297","101.239868164063","","","",
"Sierra Leone","SLE","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.4146347045898","25.2515182495117","28.8800735473633","28.8662071228027","29.1906871795654","32.199649810791","33.5039215087891","36.0115242004395","40.1276550292969","43.1604309082031","43.6809577941895","59.1070213317871","59.5033149719238","82.2255096435547","139.757339477539","119.824562072754","86.3081893920898","66.4021835327148","","","",
"El Salvador","SLV","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","179.250228881836","183.532287597656","187.143478393555","186.437896728516","194.354476928711","205.684204101563","209.320907592773","213.59944152832","225.632293701172","240.850540161133","246.475799560547","266.773345947266","259.169799804688","271.54248046875","276.299194335938","283.311767578125","293.785919189453","282.491027832031","","","",
"San Marino","SMR","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1934.97802734375","1952.93725585938","2019.28051757813","2243.46264648438","2910.92553710938","3012.349609375","3218.15405273438","3747.70043945313","4295.3955078125","4205.1484375","4001.796875","4280.185546875","4026.01440429688","4014.55224609375","3873.6181640625","3163.79296875","3021.6533203125","3361.64477539063","","","",
"Somalia","SOM","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.504997253418","112.22061920166","173.274063110352","230.107086181641","274.428558349609","307.565582275391","371.557312011719","547.190368652344","671.956481933594","575.469116210938","545.291076660156","619.080017089844","559.813598632813","627.533020019531","608.858581542969","491.251770019531","496.415618896484","528.545166015625","","","",
"Sub-Saharan Africa (excluding high income)","SSA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.7677888567173","29.700198250635","28.1838471063559","40.7390706632989","49.2389636580506","55.5098515175242","62.0551577683726","68.9536302962429","73.9962063138559","73.2483763092613","83.2336023803911","89.8009860793252","90.2263756626372","91.9852855001998","91.5610988984881","85.4826890434733","78.7344702380072","83.0623281282646","","","",
"South Sudan","SSD","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.8885726928711","","","",
"Sub-Saharan Africa","SSF","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.9702873650218","29.9107450014194","28.4202287708964","40.9998543233836","49.53325368369","55.8017120963587","62.3504876386305","69.2667047756273","74.4249338608237","73.6431757163247","83.6979112874635","90.2866769776227","90.7145418872047","92.5328599391145","92.2426069943703","86.1162885473815","79.4023069250363","83.7588180080558","","","",
"Small states","SST","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","222.29018368094","218.777892801892","240.962293563723","289.845427958578","336.304960273326","367.087024068334","393.11815294361","455.300016961472","498.241748253429","477.165427314437","489.669999429961","531.53488265624","543.004049270438","580.519794238713","610.319575110889","586.677516112561","580.01350419611","602.038208133858","","","",
"Sao Tome and Principe","STP","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.1851005554199","54.7666511535645","58.792896270752","81.2597045898438","81.6508026123047","92.618034362793","69.3030242919922","72.4479675292969","80.1145935058594","79.1114730834961","77.3330001831055","88.119010925293","89.4356994628906","128.550369262695","122.805046081543","86.9147186279297","110.251152038574","119.695655822754","","","",
"Suriname","SUR","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","168.403472900391","93.4313735961914","162.636260986328","173.066314697266","221.244323730469","251.54948425293","326.552368164063","322.102416992188","348.585418701172","396.792449951172","417.689392089844","392.775543212891","425.376800537109","455.710327148438","463.039367675781","538.210021972656","356.051513671875","339.327972412109","","","",
"Slovak Republic","SVK","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","203.506271362305","212.222076416016","254.127655029297","344.473358154297","511.529876708984","601.313232421875","729.013244628906","1029.30041503906","1251.67724609375","1314.80236816406","1295.27893066406","1350.66918945313","1319.51281738281","1370.07836914063","1287.6328125","1108.43176269531","1174.79858398438","1186.13635253906","","","",
"Slovenia","SVN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","796.647033691406","826.225769042969","944.871398925781","1203.0634765625","1368.64868164063","1449.18920898438","1541.66430664063","1793.57604980469","2170.66674804688","2116.5400390625","2015.18041992188","2144.99560546875","1974.96557617188","2054.79736328125","2059.64038085938","1775.14587402344","1834.16076660156","1920.28186035156","","","",
"Sweden","SWE","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2173.19384765625","2169.95751953125","2477.2080078125","3134.47436523438","3513.29345703125","3573.54541015625","3788.66088867188","4321.8369140625","4652.8095703125","4151.79833984375","4437.119140625","6386.69287109375","6273.509765625","6723.07470703125","6628.458984375","5623.21435546875","5707.05810546875","5904.583984375","","","",
"Eswatini","SWZ","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.4777908325195","73.8768081665039","73.1805038452148","128.908996582031","172.37858581543","211.985412597656","229.860321044922","241.667694091797","251.778945922852","261.792358398438","317.035186767578","333.229125976563","306.169128417969","269.646728515625","247.803375244141","217.223724365234","193.782485961914","224.736770629883","","","",
"Sint Maarten (Dutch part)","SXM","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","349.322479248047","406.576965332031","377.662963867188","440.111328125","498.481750488281","515.47802734375","530.311950683594","468.205596923828","425.572875976563","361.552429199219","512.29296875","532.207885742188","657.950866699219","645.421630859375","682.262512207031","674.225158691406","784.597839355469","791.656677246094","","","",
"Syrian Arab Republic","SYR","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.2187271118164","58.4727478027344","63.9244804382324","61.2940063476563","61.7462730407715","63.7910842895508","66.1252059936523","76.3562927246094","87.8564910888672","92.1520538330078","94.2539215087891","81.55712890625","69.8921890258789","","","","","","","","",
"Turks and Caicos Islands","TCA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.2537240982056","11.8196983337402","18.1608276367188","18.2386531829834","28.2992687225342","32.0744590759277","34.7597541809082","34.9626693725586","37.8807678222656","35.8636474609375","36.4862098693848","38.7256698608398","37.6460494995117","40.2209320068359","44.0282173156738","35.3474426269531","34.6115684509277","29.730863571167","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.0943890879723","39.2488839661589","43.7945048420979","50.0272097516173","56.2782203135159","64.6225396984681","74.2087609616687","88.8182448619595","116.162164263302","138.049914433238","160.455870084871","199.600150860576","233.336416702674","265.301418589107","288.905562959682","308.228971136937","313.719263720011","344.289399151357","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106.453768325859","115.365134458535","135.500021275995","164.46443453832","205.41694106773","256.620026491036","308.660213649284","392.408590087271","493.938878475422","426.945473212438","460.71396967748","512.468704185444","537.580828460434","576.463590528695","542.439297586493","423.585083863598","413.157412195275","462.715268773023","","","",
"Togo","TGO","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.909592628479","9.91750621795654","11.1590557098389","13.715311050415","15.049295425415","15.9251976013184","16.7368659973145","19.6568450927734","23.8353023529053","26.3600826263428","31.0858116149902","34.7169418334961","34.6770324707031","38.6237869262695","40.1922912597656","35.2137222290039","38.7713737487793","38.048713684082","","","",
"Thailand","THA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.2596321105957","57.2909393310547","69.8976745605469","76.5030822753906","83.490608215332","91.4312896728516","104.427551269531","126.823600769043","151.4736328125","152.451293945313","172.057693481445","195.938659667969","206.440444946289","213.00309753418","219.366165161133","214.384124755859","225.346710205078","247.035110473633","","","",
"Tajikistan","TJK","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.9713830947876","7.66196441650391","8.32676124572754","11.1118021011353","14.8205614089966","17.5636501312256","20.2080955505371","28.7577610015869","41.5135726928711","39.0094604492188","42.3438415527344","48.8983497619629","57.1067199707031","67.9453582763672","73.6173629760742","63.4568557739258","55.7430114746094","57.8998527526855","","","",
"Turkmenistan","TKM","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.6377716064453","123.794151306152","132.518676757813","208.867614746094","319.258575439453","345.143096923828","374.183410644531","281.934997558594","255.476913452148","194.253967285156","221.798583984375","276.651702880859","318.807312011719","376.223876953125","437.752807617188","405.126312255859","423.046722412109","456.482666015625","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","284.431941336236","278.066221197293","235.836170806093","244.254547098352","278.484134769389","333.390383531566","396.364012583407","469.814369917855","537.221591641111","540.260116349144","642.001797968587","713.382259604623","713.570814877676","735.783818384271","736.091205699512","644.428744927649","600.906515041054","678.874847632542","","","",
"Timor-Leste","TLS","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.4925174713135","18.8534202575684","23.766242980957","25.9852867126465","28.628870010376","41.8671035766602","48.6609191894531","51.433895111084","63.2224197387695","70.1433029174805","81.6808319091797","78.8496780395508","87.3999404907227","79.8939361572266","83.1977081298828","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.9054644273896","85.7847892694785","86.894147012147","84.1906814521964","96.7622446034929","108.23594271086","121.406312264884","148.100945645018","180.384122524086","204.36403788842","224.766307289757","254.465069695789","263.375496127211","251.587361343772","249.764329946787","240.050803487069","260.971009565153","262.153071659075","","","",
"Tonga","TON","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.2069358825684","59.8922348022461","67.9327011108398","73.8840789794922","110.495269775391","116.606254577637","159.327499389648","144.324432373047","203.504776000977","126.701881408691","177.710891723633","168.107635498047","221.718780517578","177.032470703125","215.964965820313","180.906860351563","206.609786987305","222.015487670898","","","",
"South Asia (IDA & IBRD)","TSA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.5612164830263","18.3338611097574","18.9165444060165","20.2778384990355","23.0181736582004","25.6689935198819","27.9166187800576","33.4928564353476","35.3044144324975","35.7873818846727","41.6196892568632","44.9226865449723","45.15478505555","51.5435088263185","53.2501882723666","55.2771425252594","57.1172006576533","64.4653930414567","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.9702873650218","29.9107450014194","28.4202287708964","40.9998543233836","49.53325368369","55.8017120963587","62.3504876386305","69.2667047756273","74.4249338608237","73.6431757163247","83.6979112874635","90.2866769776227","90.7145418872047","92.5328599391145","92.2426069943703","86.1162885473815","79.4023069250363","83.7588180080558","","","",
"Trinidad and Tobago","TTO","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","277.034118652344","284.12890625","338.120330810547","373.859100341797","449.705108642578","552.884399414063","592.971069335938","695.956787109375","783.949096679688","810.374755859375","861.541015625","912.332092285156","936.592834472656","1017.28167724609","1060.55847167969","1115.51818847656","1092.94567871094","1124.09167480469","","","",
"Tunisia","TUN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111.766220092773","114.982879638672","126.000663757324","150.911666870117","169.756576538086","172.417617797852","181.461517333984","205.141754150391","233.498153686523","234.192230224609","243.606658935547","273.808227539063","273.343811035156","287.922302246094","290.974487304688","268.221435546875","256.501831054688","250.562225341797","","","",
"Turkey","TUR","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","199.499603271484","153.624588012695","186.697998046875","238.700180053711","299.574401855469","364.908386230469","416.888549804688","512.734558105469","570.685302734375","500.068359375","539.327697753906","531.663269042969","524.821044921875","552.40625","527.20068359375","454.609680175781","468.646667480469","444.653686523438","","","",
"Tuvalu","TUV","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","358.110626220703","271.279479980469","217.24626159668","286.669219970703","227.796783447266","242.233016967773","298.158172607422","294.664611816406","313.695556640625","375.358917236328","500.008483886719","567.7412109375","532.741149902344","630.850036621094","571.296508789063","535.999145507813","554.21826171875","622.176696777344","","","",
"Tanzania","TZA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.3603839874268","15.2086591720581","17.0417823791504","20.361198425293","23.3625259399414","27.552619934082","35.300464630127","35.8162536621094","35.6803398132324","32.857536315918","36.1059837341309","36.5248718261719","40.5350494384766","41.916633605957","38.4043579101563","32.0931282043457","35.4996757507324","33.916576385498","","","",
"Uganda","UGA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.80055809021","20.2712268829346","22.0959625244141","21.8476581573486","30.9117126464844","38.2334365844727","43.3033676147461","51.5413436889648","56.7436866760254","55.2117462158203","62.6684837341309","53.6790313720703","53.2735595703125","49.6324615478516","50.2909545898438","39.7712936401367","38.9672241210938","38.426441192627","","","",
"Ukraine","UKR","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.130313873291","44.7853050231934","52.8769836425781","68.9182205200195","84.5852737426758","116.32772064209","148.346481323242","185.831390380859","215.657272338867","168.20198059082","202.339050292969","244.013702392578","275.853302001953","298.855682373047","197.364822387695","141.574920654297","141.935348510742","177.408889770508","","","",
"Upper middle income","UMC","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","102.563102229729","103.0883627629","100.581455888686","111.621196909374","130.164658157401","154.748707551835","182.118572597864","220.214248095902","266.479878095764","278.685412954086","323.436488255468","376.836356521962","403.544759479562","431.070039014848","443.527547516651","420.250744855083","413.086216021619","459.918042262602","","","",
"Uruguay","URY","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","687.617980957031","668.630187988281","430.0263671875","378.428894042969","371.307739257813","439.947509765625","494.412200927734","570.623107910156","799.91796875","813.119995117188","1025.99768066406","1223.3173828125","1322.68933105469","1488.91491699219","1467.951171875","1398.51208496094","1400.705078125","1591.533203125","","","",
"United States","USA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4560.05517578125","4910.72412109375","5328.27587890625","5737.10400390625","6099.77001953125","6451.7705078125","6819.76025390625","7175.85546875","7420.70849609375","7699.42919921875","7957.279296875","8169.90771484375","8440.9951171875","8647.6435546875","9067.9990234375","9538.0703125","9941.34765625","10246.138671875","","","",
"Uzbekistan","UZB","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.6712894439697","25.2458610534668","20.217472076416","21.325756072998","23.2968063354492","27.1773281097412","32.2064743041992","40.4234085083008","52.2705955505371","63.3651161193848","76.9167709350586","89.6384811401367","106.238960266113","116.044548034668","117.368827819824","131.635284423828","135.43928527832","98.824577331543","","","",
"St. Vincent and the Grenadines","VCT","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","157.768997192383","171.25244140625","183.918930053711","186.014526367188","195.857849121094","204.366470336914","215.822799682617","249.89582824707","260.512237548828","267.655609130859","283.578247070313","276.176177978516","297.161590576172","301.423645019531","293.037475585938","294.355010986328","305.752532958984","320.593292236328","","","",
"Venezuela, RB","VEN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","350.854400634766","386.769134521484","282.166351318359","242.401596069336","289.660888671875","328.962280273438","545.506103515625","647.490112304688","718.714111328125","869.520385742188","926.729736328125","770.935119628906","822.460754394531","685.17919921875","682.690002441406","566.929321289063","296.938903808594","94.229377746582","","","",
"British Virgin Islands","VGB","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.8283519744873","23.0742530822754","19.5547103881836","22.2506408691406","28.5842170715332","34.839542388916","42.0562019348145","49.2375869750977","58.8529586791992","64.0885467529297","78.1868286132813","89.018928527832","108.157173156738","118.54857635498","116.360198974609","116.736190795898","122.841171264648","129.575958251953","","","",
"Vanuatu","VUT","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.6890716552734","46.2383651733398","52.8612670898438","55.4284172058105","63.2918090820313","62.3520011901855","67.9995803833008","72.9644393920898","82.2680816650391","83.5060806274414","100.099884033203","114.571891784668","118.925140380859","131.575759887695","108.804168701172","119.370986938477","109.94506072998","105.666526794434","","","",
"World","WLD","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","474.978495718697","488.101362922657","517.263232645574","580.768429758871","640.794376281248","680.194138681804","721.674012563145","790.033667591878","856.76961819146","870.000778313114","908.943144597936","983.254883046374","993.004678063711","1015.97322481195","1039.40797010424","998.774017394138","1021.30505725879","1061.14674489701","","","",
